pv_sales,tw_sales,pv_entry_level_sales,pv_premium_sales,pv_export_sales,tw_export_sales,rural_demand_index,repo_rate,inflation_rate,consumer_confidence_index,urban_demand_index,automaker,region,vehicle_type,inventory_level,monsoon_index,gdp_growth,month,year
13886.0,26672.0,5994.0,5536.0,3432.0,23140.0,100.71,5.75,5.62,128.35,96.33,Kia,Tamil Nadu,Two-Wheeler,37.0,99.37,3.47,4,2018
18417.0,34573.0,16989.0,4601.0,3224.0,,96.8,4.5,4.92,120.42,,Bajaj Auto,Andaman & Nicobar,Two-Wheeler,15.0,92.23,9.14,5,2019
13333.0,57628.0,11490.0,4087.0,1963.0,15871.0,111.77,6.5,7.26,107.31,109.7,Hero MotoCorp,Meghalaya,Two-Wheeler,7.0,116.23,7.18,1,2017
10519.0,19009.0,4220.0,10367.0,,,82.46,5.5,6.02,74.02,118.04,Bajaj Auto,Telangana,Two-Wheeler,15.0,124.49,7.8,12,2025
10194.0,60671.0,7260.0,8190.0,6139.0,18708.0,84.77,7.0,5.62,92.66,128.93,Toyota,Arunachal Pradesh,Two-Wheeler,36.0,107.54,5.83,8,2023
17649.0,57633.0,8303.0,8629.0,5904.0,11106.0,108.95,6.0,4.27,97.36,97.87,Bajaj Auto,Madhya Pradesh,Passenger Vehicle,20.0,,5.83,5,2018
8606.0,86771.0,8297.0,4945.0,2992.0,14869.0,,4.5,6.36,101.84,121.57,Renault,Nagaland,Passenger Vehicle,21.0,85.13,4.49,12,2023
12358.0,69404.0,7010.0,6501.0,1670.0,11046.0,110.66,7.25,4.28,88.83,96.46,Bajaj Auto,Mizoram,Passenger Vehicle,16.0,,4.24,3,2018
25332.0,63368.0,10216.0,4550.0,5412.0,7052.0,104.78,5.5,3.37,87.54,90.79,Suzuki Motorcycle,Madhya Pradesh,Two-Wheeler,21.0,107.42,9.2,1,2025
6859.0,32417.0,4875.0,8074.0,2726.0,22543.0,99.85,-1.306153137981061,4.54,99.54,,,Dadra & Nagar Haveli and Daman & Diu,Passenger Vehicle,8.0,107.14,3.69,1,2017
18300.0,34307.0,6154.0,10242.0,1706.0,28895.0,69.41,4.0,5.3,88.02,89.99,,Chandigarh,Two-Wheeler,,108.52,3.95,2,2021
15920.0,23534.0,8183.0,8736.0,3549.0,9258.0,75.63,5.5,5.59,84.31,120.7,TVS Motor,,Two-Wheeler,16.0,109.63,9.98,11,2016
10854.0,45912.0,,4563.0,2066.0,22992.0,111.5,5.0,5.5,98.61,,Tata Motors,,Passenger Vehicle,,72.41,6.25,4,2017
9101.0,34503.0,6375.0,4491.0,3411.0,16315.0,96.35,8.0,3.81,106.83,122.12,Hyundai,Punjab,Two-Wheeler,16.0,101.62,6.68,10,2023
9694.0,42449.0,18151.0,14954.0,5767.0,10883.0,86.84,6.75,4.07,,97.08,,Himachal Pradesh,Two-Wheeler,15.0,129.62,,11,2019
,18415.0,,5706.0,1867.0,11671.0,108.03,6.25,3.7,91.27,107.45,Renault,Kerala,Two-Wheeler,12.0,110.62,2.58,12,2022
16317.0,26381.0,5274.0,7339.0,2379.0,10660.0,122.5,5.0,3.73,89.72,92.78,Royal Enfield,Jammu & Kashmir,Passenger Vehicle,12.0,102.5,5.41,5,2017
6150.0,29161.0,6438.0,5498.0,5257.0,18410.0,107.48,7.0,3.95,80.45,104.2,Mahindra,West Bengal,Passenger Vehicle,36.0,127.33,2.9,9,2021
22995.0,124692.0,3519.0,6646.0,3237.0,23185.0,127.95,4.25,5.54,222.24727066203542,87.82,Kia,Telangana,Passenger Vehicle,19.0,93.46,2.74,4,2017
9556.0,39964.0,5907.0,3721.0,1386.0,18556.0,83.72,8.0,7.44,113.95,83.32,Yamaha,Mizoram,Two-Wheeler,15.0,90.97,,4,2024
38825.0,24992.0,12615.0,10931.0,2203.0,22727.24845015725,124.55,4.25,5.21,97.17,84.16,Mahindra,Maharashtra,Two-Wheeler,15.0,86.32,2.98,8,2015
11788.0,39370.0,9142.0,5576.0,,14842.0,78.78,6.25,2.94,108.99,102.56,Kia,Mizoram,Two-Wheeler,18.0,108.03,3.82,1,2018
19598.0,40112.0,7148.0,2869.0,2562.0,8393.0,66.5,7.5,7.79,122.57,125.0,Mahindra,Rajasthan,Two-Wheeler,24.0,111.2,6.72,6,2023
18489.0,49103.0,9325.0,3338.0,3466.0,12672.0,89.75,4.0,3.14,132.58,104.97,Toyota,Meghalaya,Two-Wheeler,9.0,116.17,2.03,6,2022
8937.0,47629.0,6379.0,5737.0,2594.0,11862.0,101.28,4.75,3.76,95.8,103.09,Suzuki Motorcycle,Himachal Pradesh,Two-Wheeler,18.0,116.72,6.63,11,2018
8833.0,21877.0,5788.0,9677.0,2979.0,7079.0,113.6,7.5,2.9,105.82,106.35,Renault,Himachal Pradesh,Passenger Vehicle,25.0,97.97,4.56,11,2023
,65524.0,11967.0,13799.0,3793.0,12256.0,110.59,4.0,6.91,77.81,80.23,Yamaha,Assam,,21.0,109.62,,2,2016
13642.0,59525.0,9316.0,9642.0,2374.0,12626.0,97.0,4.25,2.44,101.31,87.22,Renault,Gujarat,Passenger Vehicle,21.0,88.29,2.27,9,2024
4991.0,20948.0,,11984.475702884689,6163.0,20368.0,103.21,,3.81,109.05,104.61,Bajaj Auto,Odisha,Two-Wheeler,24.0,104.37,9.47,8,2017
14546.0,69808.0,11406.0,10006.0,4129.0,7473.0,112.21,5.25,4.36,109.63,,,Ladakh,Passenger Vehicle,20.0,100.47,2.23,3,2024
22557.0,58704.0,,12161.0,3995.0,15021.0,96.76,6.25,7.93,107.37,,Kia,Mizoram,Passenger Vehicle,17.0,82.59,3.72,5,2018
13037.0,23293.0,16554.0,4198.0,,13092.0,111.02,5.75,3.54,82.41,114.4,Tata Motors,West Bengal,Two-Wheeler,12.0,,5.41,6,2024
10393.0,24744.0,5235.0,6375.0,3240.0,8304.0,81.78,5.75,6.19,100.31,,TVS Motor,Punjab,Two-Wheeler,17.0,81.58,3.32,6,2017
8355.0,45307.0,8168.0,6032.0,5129.0,7531.0,111.77,8.0,7.83,,93.36,Mahindra,Jharkhand,Passenger Vehicle,28.0,,6.75,5,2017
17797.0,-9988.46821187375,5712.0,7562.0,6533.0,11033.0,101.09,6.0,3.34,84.79,106.87,Royal Enfield,Mizoram,Two-Wheeler,12.0,95.77,4.09,8,2024
7409.0,24344.0,4976.0,11358.0,3650.0,13873.0,104.58,5.0,7.5,95.7,109.78,Hero MotoCorp,Andaman & Nicobar,Two-Wheeler,33.0,84.26,5.11,1,2022
8818.0,28456.0,8442.0,10082.0,3177.0,29351.0,113.63,7.0,2.15,100.71,95.27,Maruti Suzuki,West Bengal,Passenger Vehicle,32.0,102.27,8.27,6,2016
14511.0,76468.0,12527.0,4980.0,,8685.0,98.06,5.25,6.87,113.65,119.06,Renault,Chandigarh,,,103.05,5.58,3,2019
7248.0,67936.0,,7348.0,2263.0,12581.0,121.54,7.5,4.87,101.5,88.85,Maruti Suzuki,Jammu & Kashmir,Passenger Vehicle,14.0,93.58,3.87,12,2018
,39722.0,10044.0,4733.0,2100.0,11625.0,94.39,5.75,-0.9953818583206455,107.78,115.36,TVS Motor,Uttar Pradesh,Passenger Vehicle,14.0,118.38,7.41,11,2023
15682.0,34460.0,4005.0,7575.0,4731.0,16968.0,106.7,4.5,7.9,84.03,81.63,Yamaha,Bihar,Passenger Vehicle,17.0,101.33,5.49,5,2021
11831.0,124228.0,5653.0,12137.0,3110.0,10925.0,,6.25,6.25,117.28,89.49,Mahindra,Chandigarh,Two-Wheeler,22.0,69.05,5.19,7,2021
13638.0,32033.0,6839.0,,,20227.0,,8.0,5.19,120.36,104.2,Maruti Suzuki,,Passenger Vehicle,16.0,78.02,4.79,8,2015
14889.0,31106.0,17674.0,9334.0,2560.0,18477.0,107.75,6.0,6.87,115.56,106.37,Toyota,Uttar Pradesh,Passenger Vehicle,11.0,139.84,3.17,9,2020
18903.0,46381.0,9093.0,,3779.0,13049.0,111.47,4.75,5.52,96.65,111.03,TVS Motor,Assam,Two-Wheeler,15.0,98.43,6.84,12,2016
20191.0,48159.0,15604.0,5555.0,2752.0,23884.0,77.84,7.75,6.72,109.33,,Honda,Delhi,,10.0,103.87,7.37,11,2018
,56665.0,9321.0,4803.0,1734.0,7637.0,,4.75,7.59,96.78,83.52,Hero MotoCorp,Uttar Pradesh,,26.0,70.78,9.85,5,2016
12541.0,46730.0,7628.0,14312.0,4171.0,9696.0,106.45,6.5,2.77,100.33,95.25,Bajaj Auto,Meghalaya,Two-Wheeler,9.0,,2.88,9,2015
12438.0,57980.0,7578.0,4431.0,,16459.0,96.78,5.75,6.45,81.23,91.29,Maruti Suzuki,Odisha,Passenger Vehicle,23.0,87.71,7.41,6,2020
17446.0,67223.0,-1196.5926518641263,10501.0,3285.0,14053.0,95.06,7.5,6.88,87.2,107.47,TVS Motor,Meghalaya,Passenger Vehicle,8.0,134.3,6.5,12,2023
48347.0,41252.0,8476.0,5731.0,,6636.0,100.99,8.0,2.2,118.83,118.24,Bajaj Auto,Rajasthan,Passenger Vehicle,11.0,103.24,3.23,8,2019
14147.0,55483.58101918987,7438.0,3910.0,3334.0,15230.0,107.73,7.0,3.67,97.54,107.24,Honda,Arunachal Pradesh,Passenger Vehicle,23.0,116.14,4.33,5,2024
17292.0,43726.0,5654.0,3291.0,2470.0,13301.0,113.56,4.25,6.82,93.88,104.89,Hero MotoCorp,Madhya Pradesh,Passenger Vehicle,19.0,110.74,9.9,5,2022
18078.0,36767.0,12018.0,5184.0,2551.0,28136.0,86.29,5.5,,106.36,109.85,Bajaj Auto,Uttar Pradesh,Two-Wheeler,21.0,101.41,7.09,4,2025
15047.0,42381.0,,6425.0,5700.0,14296.0,109.23,5.5,4.1,121.24,87.89,Bajaj Auto,Andhra Pradesh,Passenger Vehicle,16.0,94.08,8.53,6,2023
8418.0,78514.0,14615.0,8250.0,2829.0,29044.0,125.01,,5.45,,116.77,Tata Motors,Andhra Pradesh,Two-Wheeler,8.0,94.94,6.22,8,2015
17864.0,53343.0,10397.0,11486.0,3430.0,14569.0,98.05,4.25,3.14,75.1,93.41,Yamaha,,Passenger Vehicle,,96.2,3.24,5,2019
16274.0,103224.0,6032.0,4116.0,3115.0,9545.0,83.98,4.0,5.76,,104.35,Bajaj Auto,Madhya Pradesh,Passenger Vehicle,17.0,131.59,7.92,8,2018
9439.0,96267.0,7156.0,,7239.0,22314.0,97.55,5.25,4.14,,130.17,TVS Motor,,Passenger Vehicle,21.0,79.14,4.16,7,2018
10645.0,25136.0,4429.0,7456.0,2528.0,13089.0,95.92,5.75,5.24,104.07,86.12,,Arunachal Pradesh,,17.0,96.39,5.83,9,2023
8592.0,67401.0,25063.0,14838.0,2600.0,13015.0,100.0,4.0,5.1,103.78,80.48,Royal Enfield,Odisha,,13.0,120.75,2.41,5,2016
31833.0,33282.0,6233.0,2609.0,2779.0,9561.0,,6.5,5.11,112.74,86.21,Renault,Ladakh,Passenger Vehicle,28.0,113.83,3.59,4,2016
,63630.0,21064.0,2808.0,5132.0,,115.54,6.75,6.18,104.62,105.87,Honda,West Bengal,Two-Wheeler,18.0,105.94,5.04,5,2021
11878.0,21703.0,16763.0,7107.0,1889.0,13963.0,69.44,4.0,6.37,117.98,99.06,Tata Motors,Odisha,Two-Wheeler,18.0,85.22,8.73,1,2022
26171.0,69199.0,7193.0,5903.0,,15999.0,83.48,6.5,2.96,,105.71,Renault,Chandigarh,Two-Wheeler,20.0,87.43,3.22,6,2019
10283.0,155941.0,7308.0,8725.0,4498.0,13990.0,100.83,7.0,4.44,93.5,93.83,TVS Motor,Rajasthan,Two-Wheeler,18.0,107.73,8.04,10,2022
17649.0,32914.0,,5569.0,1732.0,17768.0,105.95,8.0,5.7,88.11,117.59,Maruti Suzuki,Nagaland,Two-Wheeler,11.0,99.37,7.34,11,2019
7646.0,29088.0,,5488.0,3789.0,16083.0,109.14,4.5,6.53,86.85,87.94,Hero MotoCorp,Delhi,Two-Wheeler,24.0,,3.76,2,2023
17757.0,79975.0,7607.0,5856.0,1675.0,28298.0,122.7,6.25,7.26,117.35,93.53,Kia,Maharashtra,Two-Wheeler,19.0,70.39,2.46,12,2016
14426.0,19860.0,9472.0,6794.0,2811.0,10490.0,108.04,4.75,6.02,104.51,90.32,Toyota,Punjab,Two-Wheeler,22.0,100.96,9.92,3,2019
13108.0,56685.0,11547.0,9226.0,2213.0,30818.0,118.43,5.75,3.48,77.03,107.0,Yamaha,Tripura,Two-Wheeler,10.0,97.28,6.69,12,2020
13774.0,34952.0,20747.0,7119.0,2390.0,10763.0,105.37,4.75,4.03,88.11,112.94,TVS Motor,Gujarat,Passenger Vehicle,11.0,100.72,7.99,4,2021
7453.0,,9455.0,9650.0,4853.0,18340.0,107.37,8.0,6.84,104.79,123.38,Honda,Assam,Passenger Vehicle,31.0,104.18,,7,2015
5781.0,61610.0,19868.0,9308.0,4641.0,12286.0,111.04,,7.67,82.94,100.73,Honda,Gujarat,Two-Wheeler,18.0,105.18,9.8,1,2016
13860.0,104895.0,3281.0,7924.0,5979.0,23929.0,,8.0,4.06,97.81,104.01,Renault,Puducherry,Passenger Vehicle,29.0,86.3,,5,2022
31441.0,13505.0,12840.0,3030.0,,11553.0,89.22,5.5,2.13,90.23,112.5,TVS Motor,Puducherry,Two-Wheeler,12.0,100.81,5.25,2,2017
13198.0,32437.0,4044.0,2513.0,2534.0,13853.0,101.65,5.25,4.08,,62.98,Hero MotoCorp,Tamil Nadu,Two-Wheeler,8.0,131.6,,9,2020
23206.0,72156.0,4909.0,6547.0,1624.0,7837.0,112.74,6.5,6.36,111.9,104.41,Suzuki Motorcycle,Meghalaya,Passenger Vehicle,29.0,91.56,,3,2018
8154.0,39616.0,6646.0,6067.0,4120.0,26510.0,111.49,5.75,6.05,116.77,97.78,Honda,Tamil Nadu,Passenger Vehicle,,107.06,5.17,10,2017
14300.0,38385.0,8773.0,5927.0,4995.0,11860.0,,6.75,3.83,81.91,79.81,Hyundai,,Passenger Vehicle,31.0,108.5,3.74,7,2022
21126.0,59615.0,13213.0,12434.0,2580.0,13898.0,115.87,5.0,7.26,67.29,107.12,TVS Motor,Uttarakhand,Two-Wheeler,19.0,99.51,2.61,7,2018
13609.0,84807.0,6158.0,5851.0,3166.0,23347.0,106.54,6.75,2.2,101.53,106.26,Suzuki Motorcycle,Odisha,,26.0,145.9,8.05,12,2020
4801.0,19312.0,6230.0,5494.0,3901.0,13253.0,86.45,5.75,3.28,92.88,83.18,Hero MotoCorp,Punjab,Two-Wheeler,18.0,96.96,7.94,10,2024
12650.0,35002.0,8964.0,4505.0,2603.0,24451.0,108.99,7.75,2.78,105.57,113.2,Yamaha,,Two-Wheeler,26.0,113.93,2.66,9,2015
16726.0,44221.0,15299.0,3964.0,3606.0,10081.0,100.79,5.0,2.88,100.48,109.52,Tata Motors,Jammu & Kashmir,Two-Wheeler,27.0,89.7,2.9,6,2022
17867.0,47628.0,8578.0,11045.0,1686.0,11160.0,114.44,,2.5,97.47,95.79,Royal Enfield,Andaman & Nicobar,Passenger Vehicle,17.0,89.81,4.68,9,2018
,26834.0,8462.0,,1551.0,13289.0,,5.5,,110.49,,Hyundai,Maharashtra,Passenger Vehicle,18.0,111.36,8.81,11,2016
10185.0,65650.0,6960.0,7421.0,4372.0,6244.0,96.89,5.5,5.28,81.43,103.95,Hyundai,Chandigarh,Passenger Vehicle,13.0,75.82,7.45,12,2025
15925.0,,5488.0,4051.0,3994.0,15548.0,,4.75,4.71,100.78,96.89,Yamaha,Lakshadweep,Two-Wheeler,7.0,115.34,6.63,7,2022
24947.0,29723.0,,9884.0,1922.0,11897.0,98.68,6.25,3.76,117.19,82.06,Tata Motors,Haryana,Two-Wheeler,16.0,,3.4,6,2015
8612.0,87063.0,12456.0,5598.0,1525.0,30086.0,132.81,8.0,3.56,126.38,102.06,Tata Motors,Rajasthan,Two-Wheeler,19.0,121.49,8.42,9,2016
18936.0,78881.0,11485.0,4620.0,4757.0,10867.0,67.02,5.75,5.16,,103.35,Hyundai,Chandigarh,Two-Wheeler,16.0,98.39,9.96,12,2023
16663.0,24552.0,17667.0,7491.0,3025.0,5015.0,82.89,6.5,6.88,86.76,103.22,,Chhattisgarh,Passenger Vehicle,19.0,105.24,9.31,1,2022
30365.0,76559.0,15844.0,11758.0,5041.0,17030.0,82.61,6.25,5.67,102.3,89.26,Toyota,Andhra Pradesh,,,86.93,,4,2022
,85483.0,6250.0,12030.0,2582.0,26222.0,95.16,4.5,,88.82,80.4,Maruti Suzuki,,Two-Wheeler,15.0,136.55,8.71,5,2024
23949.0,54986.0,10307.0,5047.0,5530.0,,101.85,6.75,4.66,117.9,118.43,Honda,Maharashtra,Two-Wheeler,,,6.24,12,2023
11684.0,15433.0,4416.0,5571.0,4109.0,8830.0,,6.75,4.03,103.28,91.27,Bajaj Auto,Haryana,Passenger Vehicle,20.0,,,9,2018
21842.0,18745.0,,4540.0,3648.0,9253.0,101.63,7.75,3.43,78.94,112.57,Maruti Suzuki,Bihar,,11.0,140.58,9.1,6,2019
11214.0,53544.0,2259.0,3750.0,1793.0,12814.0,99.91,7.25,3.55,76.74,81.36,Renault,Assam,Two-Wheeler,18.0,131.47,6.53,10,2017
8108.0,106276.0,5343.0,3760.0,1511.0,,86.87,4.0,5.93,,57.33,Mahindra,Andaman & Nicobar,Two-Wheeler,17.0,78.58,6.14,6,2015
10929.0,26644.0,11060.0,5891.0,4433.0,8637.0,76.95,14.358763013638992,3.8,115.83,126.19,Renault,Sikkim,Passenger Vehicle,36.0,121.11,9.09,4,2024
17636.0,52847.0,4385.0,3429.0,3883.0,29509.0,95.23,4.75,4.25,118.06,87.25,Maruti Suzuki,Meghalaya,Two-Wheeler,13.0,,3.92,1,2018
4066.0,,12269.0,12373.0,2121.0,13221.0,108.37,,,94.75,93.07,Hero MotoCorp,Arunachal Pradesh,Two-Wheeler,25.0,107.71,,1,2021
39027.0,21970.0,15280.0,13674.0,1743.0,37509.0,109.0,7.5,2.05,84.11,76.28,Royal Enfield,Maharashtra,Passenger Vehicle,,110.75,3.21,7,2024
19158.0,27656.0,17785.0,3798.0,1569.0,9901.0,80.13,4.0,3.42,104.79,89.52,Hyundai,Haryana,Two-Wheeler,22.0,114.09,4.52,9,2015
7849.0,77742.0,,4434.0,2425.0,4130.0,119.44,5.25,3.76,119.23,87.23,Mahindra,Assam,Two-Wheeler,,94.1,6.78,9,2021
15510.0,33333.0,3041.0,7869.0,2959.0,17611.0,79.03,7.0,5.39,117.41,110.25,Yamaha,Rajasthan,Two-Wheeler,16.0,,7.61,11,2018
24779.0,33332.0,5645.0,14631.702916118424,1768.0,6961.0,115.22,7.25,3.7,,111.92,Kia,Nagaland,Passenger Vehicle,20.0,125.33,7.65,3,2018
18452.0,95906.0,6208.0,11997.0,1943.0,9409.0,115.25,5.5,6.45,111.54,81.1,Renault,Dadra & Nagar Haveli and Daman & Diu,Passenger Vehicle,18.0,89.53,9.92,5,2025
8395.0,30680.0,10974.0,,3252.0,,95.17,,3.7,93.8,84.6,Honda,Maharashtra,,5.0,101.43,9.82,3,2015
5156.0,31642.0,7296.0,9018.0,4282.0,9297.0,105.29,6.5,,107.16,99.34,Tata Motors,Uttarakhand,Two-Wheeler,20.0,100.45,5.15,1,2022
21312.0,37595.0,5783.0,6429.0,-1208.8368495628006,9365.0,92.32,13.881985003500741,4.95,77.47,92.1,Honda,Andaman & Nicobar,,18.0,112.97,5.92,7,2024
,39002.0,2941.0,8617.0,2594.0,6177.0,82.86,5.5,7.82,117.0,121.86,Royal Enfield,Uttarakhand,Two-Wheeler,31.0,92.68,7.57,7,2020
18876.0,32453.0,10949.0,9437.0,6361.0,13577.0,97.01,5.25,5.72,,86.57,Royal Enfield,,Passenger Vehicle,19.0,84.47,8.14,3,2024
7875.0,70522.0,12456.0,6398.0,2464.0,,97.17,6.75,,92.83,77.23,,Jammu & Kashmir,Passenger Vehicle,23.0,84.45,,8,2016
15719.0,41947.0,8593.0,6844.0,1660.0,13754.0,94.58,7.25,5.36,105.91,117.19,Hero MotoCorp,Manipur,Two-Wheeler,19.0,85.98,3.23,7,2022
4336.0,26309.0,8971.0,4551.0,1632.0,13010.0,208.26737968527289,6.25,7.26,106.05,107.79,Mahindra,Dadra & Nagar Haveli and Daman & Diu,Two-Wheeler,,75.6,4.41,12,2019
5021.0,,13078.0,11546.0,3741.0,21250.0,,6.25,2.23,115.83,55.95,Royal Enfield,Jammu & Kashmir,Passenger Vehicle,16.0,103.88,6.91,12,2023
17251.0,49648.0,12866.0,5557.0,3892.0,18871.0,104.47,,,112.36,89.71,Royal Enfield,Uttar Pradesh,,18.0,58.97,2.16,1,2016
6891.0,47555.0,,9711.0,2879.0,9388.0,101.78,5.75,6.32,99.96,91.62,Maruti Suzuki,Punjab,Passenger Vehicle,12.0,,2.83,8,2023
9471.0,17449.0,11737.0,5193.0,1680.0,12442.0,128.0,8.0,2.2,,105.36,Hero MotoCorp,Himachal Pradesh,Passenger Vehicle,19.0,106.84,2.5,12,2017
7616.0,30093.0,12577.0,8312.39426314112,2718.0,21641.0,105.13,4.0,2.09,110.62,101.77,,Manipur,Two-Wheeler,16.0,80.41,5.44,9,2021
10950.0,90322.0,9066.0,4565.0,2849.0,13967.0,111.33,7.0,7.82,87.41,101.14,Tata Motors,Punjab,Two-Wheeler,24.0,116.01,5.86,3,2020
24839.0,50266.0,4299.0,,2897.0,27412.0,111.53,5.5,4.54,72.96,144.39,Mahindra,Chandigarh,Two-Wheeler,16.0,128.62,6.51,12,2025
17883.0,36783.0,15021.0,12527.0,1520.0,22183.0,109.32,6.25,4.86,108.28,105.81,Toyota,Sikkim,Passenger Vehicle,17.0,66.32,3.72,8,2022
26629.0,37216.0,5197.0,7239.0,2299.0,15255.0,103.6,6.75,7.55,101.38,84.26,Maruti Suzuki,Sikkim,Two-Wheeler,11.0,116.64,5.55,2,2022
30664.0,93207.0,11993.0,8780.0,3987.0,,79.8,5.25,2.91,93.66,117.41,Renault,Arunachal Pradesh,Two-Wheeler,14.0,111.55,5.51,7,2020
7308.0,109030.56418957163,7049.0,6548.0,2890.0,9987.0,84.09,5.5,7.58,96.61,131.57,,Haryana,Passenger Vehicle,25.0,110.46,3.0,1,2025
16240.0,43300.0,5263.0,9326.0,4414.0,9467.0,,4.5,7.83,120.84,69.5,Hyundai,Punjab,Passenger Vehicle,18.0,93.37,2.91,11,2020
12623.0,35273.0,3197.0,2992.0,1807.0,10594.0,109.49,8.0,6.49,88.13,70.76,Hyundai,,Passenger Vehicle,17.0,100.39,2.62,7,2016
11391.0,,2925.0,5852.0,3245.0,8656.0,130.87,6.0,5.7,105.25,98.46,Kia,Assam,Passenger Vehicle,20.0,104.59,7.81,11,2021
9659.0,40528.0,6072.0,3768.0,,32149.0,94.03,6.5,5.28,107.94,127.03,,Andaman & Nicobar,Passenger Vehicle,13.0,96.43,8.44,3,2020
9103.0,19091.0,9734.0,7745.0,3007.0,7282.0,72.66,5.5,6.18,117.56,81.55,Mahindra,West Bengal,Two-Wheeler,20.0,102.05,-1.1619439370267532,1,2025
13277.0,58318.0,20247.0,9007.0,-733.7138175967185,26824.0,120.14,4.5,4.99,97.22,91.22,Toyota,West Bengal,Passenger Vehicle,16.0,81.58,6.16,7,2016
13457.0,30807.0,5210.0,3819.0,7012.0,15913.0,95.0,4.25,7.3,111.92,83.34,Tata Motors,Mizoram,Passenger Vehicle,11.0,123.38,7.36,2,2022
,30512.0,9861.0,3433.0,4254.0,11609.0,80.19,6.25,6.31,76.4,90.83,Honda,West Bengal,Passenger Vehicle,,96.44,7.83,4,2022
13195.0,27455.0,6206.0,6221.0,1733.0,20537.0,86.37,,7.95,97.72,85.09,Kia,Punjab,,26.0,110.39,5.0,9,2016
14318.0,20132.0,19239.0,10421.0,2979.0,26052.0,101.17,7.75,,111.68,76.18,Renault,Chandigarh,,17.0,90.12,7.56,10,2017
9353.0,66832.0,8823.0,5693.0,4610.0,24854.0,105.91,8.0,5.41,101.62,106.61,Mahindra,Telangana,Two-Wheeler,27.0,81.3,7.78,9,2017
,55376.0,6069.0,-2350.7648518791557,6395.0,7370.0,112.06,5.0,6.48,,119.62,Maruti Suzuki,Nagaland,Passenger Vehicle,18.0,117.9,4.23,6,2017
13096.0,76886.0,9836.0,,2247.0,21834.0,103.46,,3.96,93.54,,Renault,,Two-Wheeler,16.0,105.49,5.81,10,2022
20334.0,22787.0,15834.0,9643.0,2887.0,10955.0,58.68,6.5,4.74,63.68,75.0,Maruti Suzuki,Chhattisgarh,,21.0,81.49,9.37,5,2018
9531.0,23257.0,7529.0,13004.0,1081.0,7800.0,137.9,6.25,5.61,75.21,85.03,Bajaj Auto,West Bengal,Passenger Vehicle,17.0,,9.09,2,2024
15185.0,111148.0,14084.0,8834.0,2420.0,10635.0,-21.022251771874917,,2.73,107.3,95.92,Hyundai,Maharashtra,Passenger Vehicle,23.0,97.0,2.98,11,2021
11886.0,34768.0,5359.0,,2311.0,10632.0,95.2,5.75,5.24,95.75,119.42,Bajaj Auto,Punjab,Two-Wheeler,20.0,73.88,5.27,9,2018
,52934.0,,5935.0,,10547.0,112.46,6.5,2.76,85.22,85.0,,Kerala,Two-Wheeler,13.0,105.32,5.03,3,2016
4857.0,,,4342.0,4220.0,12212.0,112.17,,,108.69,90.29,Bajaj Auto,Bihar,Passenger Vehicle,20.0,,6.47,12,2023
20077.0,48243.0,6439.0,3145.0,4598.0,24474.0,116.36,5.5,7.26,,114.46,Maruti Suzuki,Jharkhand,Passenger Vehicle,38.0,,6.33,7,2021
10531.0,30210.0,12502.0,10487.0,1631.0,11367.0,93.05,7.0,4.91,97.66,,Hyundai,Chandigarh,Passenger Vehicle,21.0,52.3,3.53,10,2018
4929.0,36318.0,9378.0,3947.0,1767.0,10430.0,94.69,7.5,4.02,111.96,100.63,Bajaj Auto,Karnataka,Passenger Vehicle,19.0,89.33,2.83,7,2018
8965.0,63683.0,15691.0,5391.0,1920.0,25648.0,,7.0,2.14,101.92,92.51,Maruti Suzuki,Manipur,Passenger Vehicle,22.0,82.84,9.27,7,2017
8194.0,45577.0,7327.0,9145.0,2560.0,6558.0,,5.5,7.54,119.99,114.81,Kia,Manipur,Two-Wheeler,23.0,89.8,2.87,9,2018
17494.0,35941.0,7981.0,,1669.0,,97.1,7.25,,83.53,71.19,,Uttarakhand,Two-Wheeler,29.0,88.17,7.28,3,2021
18130.0,60451.0,6017.0,6162.0,2765.0,9448.0,121.7,4.0,,109.43,107.04,Mahindra,Karnataka,Passenger Vehicle,18.0,90.3,9.28,5,2023
12265.0,62265.0,4956.0,7663.0,2573.0,10959.0,66.64,7.75,2.93,88.55,115.31,Mahindra,,Passenger Vehicle,25.0,96.76,8.15,3,2018
18846.0,19629.0,8311.0,6472.0,3082.0,12557.0,126.87,8.0,4.85,93.97,,Royal Enfield,Meghalaya,Passenger Vehicle,13.0,100.85,,9,2015
1704.0,66056.0,5719.0,4808.0,2340.0,15306.0,115.04,6.25,3.92,115.17,121.71,Bajaj Auto,Himachal Pradesh,Two-Wheeler,21.0,101.11,7.94,3,2017
16655.0,55400.0,6924.0,4722.0,2257.0,10898.0,108.8,4.75,7.38,110.0,95.73,Honda,,Passenger Vehicle,30.0,89.92,4.54,9,2017
9719.0,94741.0,9420.0,6372.0,2777.0,18917.0,103.19,4.75,5.08,75.92,92.82,Maruti Suzuki,Tamil Nadu,Passenger Vehicle,15.0,106.38,4.53,6,2021
8353.0,71762.0,13872.0,12400.0,5238.0,11372.0,73.72,5.75,7.85,101.14,98.37,Suzuki Motorcycle,Maharashtra,Passenger Vehicle,11.0,136.69,7.09,10,2015
